Date,Session Title,Player Name,Split Name,Tags,Split Start Time,Split End Time,Duration,Distance (km),Sprint Distance (m),Hr Load,Player Load,Sprints,Accelerations,Decelerations,Top Speed (km/h),Distance Per Min (m/min),Power Score (w/kg),Sprint Distance Per Min (m/min),Work Ratio,Hr Max (bpm),Max Acceleration (m/s/s),Max Deceleration (m/s/s),Distance in Speed Zone 1  (km),Distance in Speed Zone 2  (km),Distance in Speed Zone 3  (km),Distance in Speed Zone 4  (km),Distance in Speed Zone 5  (km),Time in Speed Zone 1 (secs),Time in Speed Zone 2 (secs),Time in Speed Zone 3 (secs),Time in Speed Zone 4 (secs),Time in Speed Zone 5 (secs),Impact Zones: 3 - 5 G (Impacts),Impact Zones: 5 - 10 G (Impacts),Impact Zones: 10 - 15 G (Impacts),Impact Zones: 15 - 20 G (Impacts),Impact Zones: > 20 G (Impacts),Power Play Duration Zones: 0 - 2.5 s (Power Plays),Power Play Duration Zones: 2.5 - 5 s (Power Plays),Power Play Duration Zones: 5 - 7.5 s (Power Plays),Power Play Duration Zones: 7.5 - 10 s (Power Plays),Power Play Duration Zones: > 10 s (Power Plays),Distance in Deceleration Zones: 0 - 1 m/s/s  (km),Distance in Deceleration Zones: 1 - 2 m/s/s  (km),Distance in Deceleration Zones: 2 - 3 m/s/s  (km),Distance in Deceleration Zones: 3 - 4 m/s/s  (km),Distance in Deceleration Zones: > 4 m/s/s  (km),Time in Deceleration Zones: 0 - 1 m/s/s (secs),Time in Deceleration Zones: 1 - 2 m/s/s (secs),Time in Deceleration Zones: 2 - 3 m/s/s (secs),Time in Deceleration Zones: 3 - 4 m/s/s (secs),Time in Deceleration Zones: > 4 m/s/s (secs),Distance in Acceleration Zones: 0 - 1 m/s/s  (km),Distance in Acceleration Zones: 1 - 2 m/s/s  (km),Distance in Acceleration Zones: 2 - 3 m/s/s  (km),Distance in Acceleration Zones: 3 - 4 m/s/s  (km),Distance in Acceleration Zones: > 4 m/s/s  (km),Time in Acceleration Zones: 0 - 1 m/s/s (secs),Time in Acceleration Zones: 1 - 2 m/s/s (secs),Time in Acceleration Zones: 2 - 3 m/s/s (secs),Time in Acceleration Zones: 3 - 4 m/s/s (secs),Time in Acceleration Zones: > 4 m/s/s (secs),Distance in Power Zone: 0 - 5 w/kg  (km),Distance in Power Zone: 5 - 10 w/kg  (km),Distance in Power Zone: 10 - 15 w/kg  (km),Distance in Power Zone: 15 - 20 w/kg  (km),Distance in Power Zone: 20 - 25 w/kg  (km),Distance in Power Zone: 25 - 30 w/kg  (km),Distance in Power Zone: 30 - 35 w/kg  (km),Distance in Power Zone: 35 - 40 w/kg  (km),Distance in Power Zone: 40 - 45 w/kg  (km),Distance in Power Zone: 45 - 50 w/kg  (km),Distance in Power Zone: > 50 w/kg  (km),Time in Power Zone: 0 - 5 w/kg (secs),Time in Power Zone: 5 - 10 w/kg (secs),Time in Power Zone: 10 - 15 w/kg (secs),Time in Power Zone: 15 - 20 w/kg (secs),Time in Power Zone: 20 - 25 w/kg (secs),Time in Power Zone: 25 - 30 w/kg (secs),Time in Power Zone: 30 - 35 w/kg (secs),Time in Power Zone: 35 - 40 w/kg (secs),Time in Power Zone: 40 - 45 w/kg (secs),Time in Power Zone: 45 - 50 w/kg (secs),Time in Power Zone: > 50 w/kg (secs),Time in HR Load Zone 0% - 60% Max HR(secs),Time in HR Load Zone 60% - 75% Max HR (secs),Time in HR Load Zone 75% - 85% Max HR (secs),Time in HR Load Zone 85% - 96% Max HR (secs),Time in HR Load Zone 96% - 100% Max HR (secs),Accelerations Zone Count: 0 - 1 m/s/s,Accelerations Zone Count: 1 - 2 m/s/s,Accelerations Zone Count: 2 - 3 m/s/s,Accelerations Zone Count: 3 - 4 m/s/s,Accelerations Zone Count: > 4 m/s/s,Deceleration Zone Count: 0 - 1 m/s/s,Deceleration Zone Count: 1 - 2 m/s/s,Deceleration Zone Count: 2 - 3 m/s/s,Deceleration Zone Count: 3 - 4 m/s/s,Deceleration Zone Count: > 4 m/s/s
46102,VS Stal Rzeszów U17,Styczen,1st.half, game, 46102.500995081,46102.533205868,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
46102,VS Stal Rzeszów U17,Garczynski,1st.half, game, 46102.500995081,46102.533205868,"2774",6.1494,94.358,0,263.3719,2,62,79,29.9442,133.0077,11.0087,2.0409,57.745,0,5.0778,7.0223,"2.8761","2.6184","0.5606","0.0935","0.0009","2009.9","667.4","93.1","12.6","0.1","203","7","0","0","0","0","25","19","7","8","2.2298","0.5531","0.1954","0.0648","0.0378","1070.9","199.9","60.8","19.3","10.7","2.2818","0.5864","0.1507","0.04","0.0095","1120.8","221.9","55.6","19","4.2","0.6427","1.375","1.312","1.0074","0.7359","0.4475","0.2269","0.1307","0.0943","0.0568","0.1202","831.5","817.8","469","271.9","163.8","94.4","47.5","28","20.1","11.4","27.7","0","0","0","0","0","0","157","91","44","18","0","134","88","41","38"
46102,VS Stal Rzeszów U17,Jaworski,1st.half, game, 46102.500995081,46102.533205868,"2774",5.3179,30.031,0,266.8108,0,48,58,27.0402,115.0221,9.4484,0.6496,51.0115,0,5.7926,7.0748,"2.8755","2.2385","0.1739","0.0292","0.0009","2169.6","580.3","29.1","4","0.1","369","5","0","0","0","0","23","9","4","0","2.0083","0.5197","0.1445","0.0555","0.0277","1106.8","212","52.4","17","7.6","1.8717","0.5107","0.1385","0.0329","0.0083","1082.9","228.2","57.4","14.2","4.6","0.7752","1.3413","1.1522","0.9654","0.4948","0.2236","0.1216","0.071","0.0463","0.0313","0.0952","1045.2","798.2","412.4","265.7","121.3","53.3","29","17.5","10.9","7.3","22.3","0","0","0","0","0","0","146","107","30","18","0","139","85","32","26"
46102,VS Stal Rzeszów U17,Bialooki,1st.half, game, 46102.500995081,46102.533205868,"2774",5.2142,21.875,0,231.1731,0,43,43,28.8962,112.7795,9.0758,0.4731,46.1229,0,5.4408,6.5172,"2.7675","2.1498","0.275","0.021","0.0009","2178.3","555.6","46.2","2.8","0.1","245","0","0","0","0","0","22","14","7","1","2.0974","0.4391","0.1375","0.0376","0.0191","1185.3","172.2","48.6","11","4.9","1.8693","0.469","0.1148","0.0236","0.0067","1098.3","201.2","47.3","11","3.2","0.9031","1.1701","1.118","0.8568","0.5684","0.2456","0.139","0.0652","0.0444","0.0294","0.0741","1179.1","704.9","394.8","234.9","133.2","55.1","32.2","14.7","10.3","6.6","17.2","0","0","0","0","0","0","119","93","27","16","0","121","75","26","17"
46102,VS Stal Rzeszów U17,Ciempiel,1st.half, game, 46102.500995081,46102.533205868,"2774",5.1114,15.711,93.6487,210.2752,0,41,42,26.3202,110.5559,8.8449,0.3398,46.15,204,6.9778,7.1556,"2.8739","1.9677","0.254","0.0157","0","2225.7","513.1","42.1","2.2","0","166","1","0","0","0","0","24","11","4","1","2.0363","0.4456","0.1348","0.0333","0.0163","1166.3","167","45.6","10.5","5","1.8346","0.4702","0.1144","0.0203","0.0055","1136","194.3","46","9.9","2.5","0.8324","1.3908","1.0416","0.784","0.4564","0.2756","0.1265","0.0724","0.0444","0.0231","0.0642","1084.9","865.2","366.2","217.1","110.7","61.4","30.1","16.8","10","5.3","15.4","1925.3","91.3","84.6","176.6","505.2","0","127","74","28","13","0","115","70","24","18"
46102,VS Stal Rzeszów U17,Tutka,2nd.half, game, 46102.54253434,46102.577598796,"3027",2.542,53.135,0,106.0887,1,15,21,30.8322,50.3864,4.0219,1.0532,22.7291,0,5.1512,6.6667,"0.1802","2.1976","0.1111","0.0496","0.0035","2045.5","958.9","18.5","6.3","0.4","57","0","0","0","0","0","9","6","2","0","0.9632","0.2193","0.0588","0.0203","0.0085","581.2","84.2","20.2","6.4","2.5","1.004","0.2087","0.0468","0.0094","0.0029","2226.2","84.9","18.4","4.3","1.3","0.3399","0.6797","0.6379","0.3796","0.2079","0.1096","0.0517","0.0466","0.0269","0.0202","0.0419","2178.4","406.1","226.9","105.7","49.2","25","11.4","8.9","4.9","4","9.1","0","0","0","0","0","0","58","35","10","5","0","65","28","11","10"
46102,VS Stal Rzeszów U17,Tyszko J,2nd.half, game, 46102.54253434,46102.577598796,"3027",6.3316,16.617,0,283.7044,0,68,69,28.5442,125.5034,10.3325,0.3294,54.6424,0,6.3556,6.7467,"2.7648","3.2082","0.342","0.0166","0","2147.5","821.8","58.2","2.2","0","195","2","0","0","0","0","28","18","8","5","2.3441","0.605","0.1745","0.0637","0.0226","1201.3","218.3","59.6","20.6","6.7","2.3281","0.5982","0.152","0.0365","0.0069","1207.7","229.4","65.4","17.1","3.6","0.6966","1.1856","1.4425","1.3136","0.8273","0.4027","0.1957","0.1084","0.0541","0.0376","0.0677","1076.5","699.9","502.8","353.1","195","91.7","45","25.4","13.1","9.5","17.7","0","0","0","0","0","0","144","121","52","16","0","143","114","43","26"
46102,VS Stal Rzeszów U17,Usarek,2nd.half, game, 46102.54253434,46102.577598796,"899",1.8408,2.129,0,81.468,0,20,18,25.4722,122.856,10.1872,0.1421,52.876,0,5.2243,5.9314,"0.1274","1.5531","0.1582","0.0021","0","259.7","616.1","26.2","0.3","0","48","2","0","0","0","0","12","3","2","2","0.6428","0.1959","0.0584","0.0178","0.0067","350","70.9","18.6","4.6","2.1","0.6722","0.187","0.0479","0.0105","0.0016","358.4","72.2","20","4.6","0.9","0.2179","0.3716","0.3987","0.3177","0.2115","0.1461","0.0707","0.0422","0.0261","0.0178","0.0203","334.7","220.5","140.5","86.3","49.1","30.4","15.7","9.5","6.1","3.9","5.6","0","0","0","0","0","0","44","27","16","4","0","41","26","10","8"
46102,VS Stal Rzeszów U17,Dziewa,2nd.half, game, 46102.54253434,46102.577598796,"3027",5.2062,27.439,0,243.1959,0,34,47,26.7842,103.1944,8.1836,0.5439,48.4272,0,5.56,6.3371,"3.2538","1.7414","0.1835","0.0274","0","2528.6","467.2","30.1","3.8","0","298","3","0","0","0","0","19","9","1","2","2.039","0.4258","0.1136","0.0378","0.0241","1224.9","179.3","42.4","11.6","6.7","2.008","0.4361","0.0977","0.0181","0.0059","1315.5","192.6","43.1","10.1","3.5","0.7598","1.7359","1.1754","0.6713","0.3557","0.2028","0.1106","0.0681","0.051","0.0359","0.0398","1172.2","1037.5","420.7","193.1","88.4","47","25.7","15.3","11.1","8.1","10.6","0","0","0","0","0","0","145","74","23","11","0","127","74","28","19"
46102,VS Stal Rzeszów U17,Zieba,2nd.half, game, 46102.54253434,46102.577598796,"2071",3.0503,71.412,0,139.2731,2,41,43,29.0242,88.3712,7.5541,2.0689,34.4809,0,5.7378,6.4408,"0.3593","2.3884","0.2311","0.0706","0.0008","975.4","1051.7","37.3","9.4","0.1","105","3","0","0","0","0","18","10","2","1","1.0883","0.3028","0.1124","0.0498","0.0225","731","125.1","33.7","14.6","6.1","1.0236","0.31","0.1014","0.0311","0.0082","979.2","124.9","41.4","13.3","4.6","0.5831","0.6673","0.5815","0.4141","0.2494","0.1833","0.1116","0.0719","0.0579","0.0324","0.0979","1164.1","405","209.2","116.5","59.9","40","23.1","15.4","12.2","6.5","22","0","0","0","0","0","0","80","59","26","15","0","75","47","24","19"
